judul_tokenized,kategori,label_id
wawancara anwar usman soal intervensi jokowi di mk bocor alus politik,News,8
robi syianturi lelang jersei emas sea games 2025 untuk sumatera,News,8
pssi sebut calon pelatih timnas indonesia diumumkan paling lambat januari 2026,News,8
prabowo minta papua ditanami sawit dan singkong demi swasembada energi,News,8
2 rangkaian krl baru buatan pt inka layani rute lintas bogor,News,8
ilusi pertumbuhan lewat kelas berduit opini tempo,News,8
berbagai risiko penerapan nomor identitas tunggal,News,8
kisah dika si bocah ular putus sekolah cari ular demi uang jajan,Animals,0
rhodostoma snake bite victim almost fainted when treated ! !,Animals,0
desperately fishing in a sea snake's nest ! ! panji catches lots of red snapper,Animals,0
update kondisi dua orang korb4n gigitan ular yang panji tolong,Animals,0
bitten by a cobra while climbing a mountain ! ! this young man survived because of using this method,Animals,0
pengalaman pertama mancing ikan di sarang ular bareng tarzan pangandaran,Animals,0
dikira asam urat ternyata tergigit ular cobra penyembur ! !,Animals,0
they managed to survive the bite of a highly poisonous snake ! !,Animals,0
hunting for natural food on the slopes of mount galunggung ! !,Animals,0
afraid of having his leg operated on ! ! a cobra bite victim asks the panji team for help .,Animals,0
wildlife survival ! ! find snakes in the green canyon river in pangandaran,Animals,0
a 60-year-old grandmother couldn't withstand the pain from a viper tree snake bite ! !,Animals,0
panji berhasil taklukin sapi terbesar di rumah a irfan hakim ! !,Animals,0
looking for ancient fish in the form of snakes that resident mount galunggung ! !,Animals,0
wrong first aid makes this snake bite victim's feet bluster ! !,Animals,0
hunting large wild boar that often disturb residents ' gardens ! !,Animals,0
digigit ular cobra sampe pingsan ! ! korban sampe galang dana buat biaya rumah sakit ! !,Animals,0
70-year-old grandmother bited by a spraying cobra ! ! his legs are swelling and fusing,Animals,0
"seconds of capturing the king cobra , a monster who residents in narrow caves ! !",Animals,0
"bitten by a viper snake , making it difficult to walk ! ! the victim has given up ! !",Animals,0
we all got strange mushroom poisoning while visiting tiger jinora at alshad's house,Animals,0
help the victim of a cobra snake bite ! ! his hand is already broken and burns ! !,Animals,0
desperate in catching this snake ! ! panji and the team nearly could get out of the forest,Animals,0
nenek ini diterkam buaya muara saat mandi disungai ! ! beruntung masih bisa tertolong,Animals,0
bited by a red-tailed green viper snake ! ! this mother can't afford to pay for anti-venom serum ! !,Animals,0
the consequences of recklessness in searching for snakes in the mass grave of the sampit tragedy . . .,Animals,0
flashback petualangan dua pawang ular dede inoen x panji petualang,Animals,0
"tutorial : survive a cobra spread ! ! panji's eyes red , almost blinded",Animals,0
large king cobra terror makes residents unrestic ! ! panji snake rescue compilation,Animals,0
akibat nekat tangkap ular kobra tanpa pengaman ! ! tangan bapak di kawarang nyaris di amputasl,Animals,0
panji care for a standard baby orangutan ! ! cobra bite victim needs another surgery ? !,Animals,0
dream team witnessed panji petualang's fear until he cried because of this ! !,Animals,0
i' ve never been like this ! ! due to a bite from a red-tailed green viper snake ! !,Animals,0
"update on the condition of teh dina , a victim of a javanese cobra bite ! !",Animals,0
bitten by a large king cobra ! ! this man immediately asked for treatment ! !,Animals,0
due to his reckless catching a cobra ! ! this young man was bitten so much that had to have his fin . . .,Animals,0
weakness over her whole body ! ! this grandma is afraid of her leg being amputed due to a viper gro . . .,Animals,0
almost paralyzed and unable to move ! ! the victim of the ground snake bite needs immediate treatment,Animals,0
rinjani squad witnesses ! ! red magician exposes panji petang's tricks ! !,Animals,0
testimony of agam rinjani tyo survival during the evacuation of juliana marins,Animals,0
look at the snake bite victims whose legs are at risk of amput ing ! !,Animals,0
viper snake victim who survived death ! ! it could be amputed if it was treated late ! !,Animals,0
viral cobra spouted until it brought a hole ? ! panji immediately helped his house,Animals,0
leg threatened to be amputed ! ! help victim of cobra snake bite sprayer,Animals,0
"terror of the basement guardian pocong ! ! panji brings a big snake , kang sule panics",Animals,0
help victims of red tailed green snake bite ! ! victims can't withstand the pain,Animals,0
king cobra reaction released in front of predator fish ! ! panji until his handle is overwhelmed,Animals,0
panji adventurer reveals the mystery of the snake that guards bawean island,Animals,0
the moments panji was bited by an anaconda snake ! ! amar was also attacked by a golden ring snake ! !,Animals,0
help victim of cobra snake bite sprayer ! ! victim hysterical in pain ! !,Animals,0
rescue king cobra snake goes under the bed ! ! makes pekanbaru residents panic,Animals,0
helping viper snake bite victims in tanah purwakarta until they are healed,Animals,0
sumatran king cobra monster is difficult to control ! ! its large exceeds garaga ! !,Animals,0
help the worst viper snake bite victim ! ! the swelling has reached the body,Animals,0
rescue a large python entering a pekanbaru resident's kitchen ! !,Animals,0
desperately looking for a big king cobra in the devil's nest ! !,Animals,0
rescue of a jumbo-sized cobra snake that entered a well during a storm,Animals,0
invite dede inoen to look for snakes but ended up eating rujak kangkung,Animals,0
get to know the jarmok tribe dede inoen ! ! eating roasted zebra caught naturally,Animals,0
bitten by a vicious viper snake dede inoen falls down and resignes,Animals,0
searching for the existence of human-eating python snakes in sulawesi final part,Animals,0
swelled hands from viper snake bite ! ! 60 year old man helped by panji and team,Animals,0
scared of his leg being cut off ! ! this land snake bite victim asks for us to help,Animals,0
searching for tracks of huge python snakes that predate man in sulawesi,Animals,0
"it's so sad that a 72 year old grandfather was bitten by a land viper snake , his legs were swolle . . .",Animals,0
"help a cobra bite victim , his hands are broken",Animals,0
revealing the mystery of the makassar grandmother crocodile that was captured by grandmother pawang,Animals,0
"land snake bite victims have been cured , but there are more who need help",Animals,0
treatment for snake mouth with mouth ures a large python enters school,Animals,0
monster king cobra garaga's reaction when held by miss eco international,Animals,0
bastian's monkey is rageous ! ! panji was attacked by the smell of snakes ! !,Animals,0
it's so sad to be bited by a viper ground snake for a month ! ! the victim resigned to be held by p . . .,Animals,0
the ferociousness of the kalimantan king cobra monster from the bontang city fire damkar rescue r . . .,Animals,0
"bring the fierce king cobra to school , make all students fearful",Animals,0
the rupiah behind the promising jumbo geck business,Animals,0
"fatal attack of king cobra , the forest dweller panji petalang x heru bandul",Animals,0
ganasnya king cobra lereng gunung merbabu ! ! kolaborasi panji petualang x tyo survival,Animals,0
"make it angakak dede inoen became king bos , intent to find snakes and even wholesale cars",Animals,0
king cobra besar ini masuk kamar kang dedi mulyadi ! ! begini kondisinya sekarang,Animals,0
all king cobras are afraid of dede inoen when two wizards unite,Animals,0
look for snakes in kuyang's nest a collaboration of 5 adventurers in a full movie,Animals,0
survival alam liar berburu makanan alam penuh gizi dapat banyak belut,Animals,0
fatal attack of the large king cobra occupied by the cage,Animals,0
"conquer the large king cobra , result of a rescue with brimob sukasari",Animals,0
bring top alaskan malamute dog run to ngosngosan,Animals,0
rescue huge king cobra monster that entered the wood storage warehouse,Animals,0
panji petelang shows super extreme action ! ! den dimas didn't expect it,Animals,0
panji petadang surveys snake prices in the reptile market,Animals,0
beyond reason mr . tarno can walk up stairs and speak fluently,Animals,0
visiting the cobra snake herbal traders in mangga besar jakarta,Animals,0
evakuasi beruk terlantar pemilik tew4s di dililit ular besar,Animals,0
rare anti-venin serum panji of help for three victims of venomous snake bite,Animals,0
beyond reason pak tarno can walk again after being medicined by kang haris,Animals,0
here is a dog lover's paradise very affordable 2025 dog adoption prices,Animals,0
lost in a haunted forest while looking for snakes with alshad ahmad full part,Animals,0
finally can cook freshwater shark pindang,Animals,0
mendadak sembuh dari sakit kilas balik 2024,Animals,0
meeting sumanto during an expedition to search for the large king cobra guarding the bamboo forest,Animals,0
follow dede inoen survival in the wild looking for river shrimp!panji nearly forest tomato poisoning,Animals,0
"due to being reckless in following dede inoen in searching for anti-venom , panji snakes lost and . . .",Animals,0
turning the tiger enclosure into a snowy scene ? ! do all tigers really love the cold ? !,Animals,0
"happy 9th birthday , jinora ! this is how much it costs to take care of a tiger for 9 years !",Animals,0
the beauty of animals at bandung wildlife park ! it's calm !,Animals,0
"the first time tigers try duck meat ! it s like chicken , but why is their reaction so different ? !",Animals,0
sos ! bandung zoo is dying ! staff pitch in for animal feeding costs ? !,Animals,0
k9 dog reno falls in the line of duty during the sumatera disaster !,Animals,0
a new baby deer is born ! this one looks different will it survive ?,Animals,0
fighting to save a newborn deer ! will it survive ? !,Animals,0
selen's 4th birthday ! everyone is feeding selen ! her first time enters the cage with selen,Animals,0
where is the deer being taken ? ! the tense deer capture process !,Animals,0
"the unique personalities of tigers when eating meat ! some dramatic , even getting angry ? !",Animals,0
is taking care of a tiger hard ? here s what a day of tiger care looks like !,Animals,0
going around with irfan hakim bringing all the animals at the expo !,Animals,0
chester doesn t recognize alshad ahmad anymore ? ! the wolf almost got bitten by a big dog !,Animals,0
alshad joins the biggest animal expo in southeast asia with allen !,Animals,0
selen teona s condition after the medical treatment ! getting better or worse ? !,Animals,0
oh no ! is teona selen getting the same illness jinora had ? ! here s her condition !,Animals,0
"a special food mix for tigers ! if even tigers love it , imagine your cats ! allen s secret recipe !",Animals,0
interviewing all the animals ! eshan finally reveals his true feelings to his keeper ! !,Animals,0
meerkat vs snake ! are meerkats immune to snake venom ? ! who will win ? !,Animals,0
"all the celebrities who ve met selen ! some were scared , some were brave , one even got bitten ! !",Animals,0
closed for 2 months ! here s the current condition of bandung zoo !,Animals,0
"visiting jinora ends in tragedy after eating mushrooms with panji , dede inoen , yulinar , and arkaw",Animals,0
feliciwa brings a duck to the tiger enclosure ! selen is excited for a mukbang !,Animals,0
hasil lab jinora . . .,Animals,0
update on jinora condition after medical treatment ! is she getting better or worse ? !,Animals,0
jinora s condition is getting worse ! alshad and his team immediately take special action for jinora !,Animals,0
"jinora is weak and refuses to eat , please pray for a speedy recovery guys",Animals,0
here s the reason the leopard escaped at lembang zoo ! caught on thermal camera ! latest news,Animals,0
eca aura masuk kandang harimau ketemu selen ! ada 1 korban akibat selen !,Animals,0
3 orang ini kena mental ketika di ospek di dalam kandang harimau ! syarat jadi karyawan alshad ? ?,Animals,0
race against a tiger inside the enclosure ! all participants got traumatized ? !,Animals,0
# teamwater mr . beast collaborates with alshad ahmad for this noble project ! 650 billion ! ?,Animals,0
"alshad meets 2 white tiger cubs ! immediately reminded of baby selen ! so adorable , but . . .",Animals,0
hari harimau sedunia ! ini perjalanan alshad di konservasi harimau !,Animals,0
the meeting of two rare golden eagles in indonesia ! only 2 left in the entire country ? !,Animals,0
momen-momen epic tiger cage ! ada yang sampai terperangkap berjam-jam di tiger cage ! sampe nangis ?,Animals,0
agam rinjani and tyo survival share stories about dangerous animals on mount rinjani !,Animals,0
boy william becomes the first to face 3 tigers in the tiger cage ! teona joins the tiger cage,Animals,0
"r7 tatsumaki the strongest exp laner , challenges eshan jinora inside the enclosure ? ! who will win ?",Animals,0
"happy 8th birthday , eshan ! the bravest and most annoying tiger ever !",Animals,0
eshan and jinora are already halfway through their lives ? ! the journey of 4 tigers from cubs to now !,Animals,0
"these objects scare tigers ! eshan , jinora , selen , and teona back off immediately when they see this !",Animals,0
swimming race against a wolf ! chester turns out to be a great swimmer ! ruby still afraid of water ? !,Animals,0
jumbo beef satay special for tigers ! the meat is super tender ! why is jinora going wild ? !,Animals,0
1 ton qurban cow ! it took 10 people to bring down doser ! but he got back up again !,Animals,0
watching wild animal using night vision ! they look so different here ! eshan eyes even glow !,Animals,0
update on the baby meerkats ' at the meerkat kingdom ! their eyes are starting to open !,Animals,0
new members in the meerkat kingdom ! unexpected birth of 2 baby ! the meerkat suddenly aggressive ? !,Animals,0
david da silva takes a photo with selen the maung bandung ! selen nervous meet the persib striker ?,Animals,0
irfan hakim keeps a shark at home ! japanese koi become shark food ! feels like seaworld !,Animals,0
herping with @ panjipetualang_real a cobra slithered past my feet ! one wrong move and it's game over !,Animals,0
photo session bareng selen edisi persib juara,Animals,0
"is this the zoo system of the future ? ! from here , we can observe the animals ' mental states !",Animals,0
alshad dares to enter a barrel and run inside the tiger enclosure ! almost caught by teona ! ?,Animals,0
alshad looking for a cow for qurban ! finally finds a 1 ton jumbo cow in this place ! top quality !,Animals,0
meerkat vs scorpion ! are meerkats really immune to scorpion venom ? ! here's the proof !,Animals,0
proving whether tigers are afraid of torch fire ? ! could this help you survive a wild animal attack ? !,Animals,0
bukber team alshad di 2025,Animals,0
timbang berat badan semua satwa ! berat teona sudah hampir menyusul eshan ? ! insiden cameraman !,Animals,0
es susu untuk harimau di bulan puasa ! selen ga berenti jilatin es susu saking sukanya ! !,Animals,0
buka bareng bersama team !,Animals,0
ngabuburit bareng selen diajak jalan2 keluar kandang ! eshan ngamuk pengen ikut juga !,Animals,0
bawa beruang kucing buat cari takjil di bandung ! orang2 sampe bingung binatang apa itu ? !,Animals,0
6 tahun alshad tidak bertemu dengan kakaknya ! akhirnya bertemu langsung diajak maen bareng selen ! !,Animals,0
seharian puasa full bareng teona ! menu sahur dan buka puasa makan daging rusa ? !,Animals,0
berburu takjil bersama 2 serigala chester ruby ! borong takjil sambil prank bayar pake uang asing !,Animals,0
alshad beli rusa baru ! ini cara penangkapan rusa bersama para ahlinya ! salah dikit bisa fatal !,Animals,0
alshad tinggalkan selen dan teona berdua di kandang tanpa penjagaan ! ini titik ter barbar mereka !,Animals,0
cari sapi untuk qurban ! nemu sapi raksasa 1 ton keatas ! sapinya ngamuk ? !,Animals,0
mainan baru di kandang harimau ! bekas g1g1tan taring eshan menyeramkan ! semua harimau happy !,Animals,0
herping bersama 5 petualang ! kolaborasi epic awal tahun ! irfan hakim keracunan karena tumbuhan ini,Animals,0
kondisi satwa di kebun binatang sebelum buka di pagi hari ! semuanya siap keluar kandang !,Animals,0
selen x teona ! 2 bocil harimau menggemaskan yang memiliki sifat bertolak belakang ! !,Animals,0
semua harimau bingung ! ada aroma2 baru di kandang harimau ! jinora langsung sibuk melakukan hal ini,Animals,0
selen mulai mengimbangi kekuatan teona ? ! kita udah tidak jaga mereka lagi ! !,Animals,0
selen teona makin akur # shorts,Animals,0
kekuatan harimau umur 1.5 tahun bisa narik mobil berat 2.2 ton ? ! alshad ikut keseret teona ! !,Animals,0
apakah harimau bisa makan daging matang ? ! ini reaksi harimau ketika dikasih daging rebus matang ! !,Animals,0
tempat yang mempunyai gorila satu satunya di indonesia ! tenaga nya setara dengan 20 manusia dewasa,Animals,0
begini proses memasukan satwa2 ke kandang malam setelah kebun binatang tutup di sore hari !,Animals,0
bawa serigala si chester ruby ke villa ! 2 jam lari2 non stop sampe alshad kewalahan ! !,Animals,0
kunjungan pak wagub jabar ! semua satwa disuapin makan oleh pak wagub tapi eshan malah . . .,Animals,0
diajak dede inoen ke gunung ! makan makanan mentah yang nemu di hutan ! alshad k3racunan ? ?,Animals,0
taun baru kandang baru untuk binturong ! naya langsung sirkus karena kesenengan ! !,Animals,0
herping ke hutan tempat pembuangan m y t bersama panji petualang ! tersesat di tengah hutan ! !,Animals,0
aisar khaled kena mental dimasukin ke tiger cage ? ! satwa2 diajak tinju semua ! !,Animals,0
level selanjutnya ! teona selen dikasih bola untuk bermain bareng tapi malah rebutan sampe b3r4ntem ?,Animals,0
cerita dibalik kesuksesan penggabungan selen dan teona,Animals,0
titik puncak penggabungan teona selen ! persiapan selama ini ditentukan sekarang ! selen kalah ? !,Animals,0
reaksi harimau ketika mendengarkan macam2 genre musik ! selen ngerti musik ? !,Animals,0
apakah bisa selamat dari harimau jika kita berlindung diatas pohon ? ini ketinggian harimau melompat !,Animals,0
ini saatnya penggabungan meerkat ! setelah digabungkan malah hal ini yang terjadi !,Animals,0
mencari ular bersama panji petualang di hutan ! malah melihat sesuatu yang misterius ? !,Animals,0
happy birthday selen ! semua sayang selen,Animals,0
selen core ! kumpulan video2 kelakuan unik selen ! dari pas tiba disini sampai saat ini !,Animals,0
program penggabungan selen teona tahap 3 ! momen2 menegangkan bikin alshad panik ! !,Animals,0
baby burung unta berjemur untuk pertama kalinya ! jalan nya masih oleng ? ! !,Animals,0
bring the giant golden eagle to the mall in bandung ! everyone step away ? !,Animals,0
penantian 6 tahun ! akhirnya alshad berhasil mengembang biakkan dinosaurus modern !,Animals,0
maaf dehakims aviary tutup,Animals,0
abis lebaran malah pintu aviary di bongkar . . ? ? mau ada apa nih . . ! ?,Animals,0
""" tenang banget "" . . dehakims aviary kedatangan para penghafal quran . . ! !",Animals,0
tantangan malam takbiran di aviary ? ! intisary # 13,Animals,0
ternyata burung ini bermalam di doom aviary ! ! ato murung ? ! intisary # 12,Animals,0
"!ni par4h nih . . asik intip burung , eh kang pio gak dibangunin sahur ! ! intisary # 11",Animals,0
"yakin liat s3t4n ? ! kalo liat putih-putih diatas pohon , bisa jadi burung ini . . ! ! intisary # 10",Animals,0
gak dapet burung . . alahamduillah dapet paus sama singa . . intisary # 9,Animals,0
malah pada galau ? ! bukannya nyari burung . . intisary # 8,Animals,0
fakta unik saat sulcata tidur . . disiplin ! ato menghilang ! ! intisary # 7,Animals,0
waduh . . ada burung kepalanya hilang ? ? intisary # 6,Animals,0
"ato sendirian keliling aviary malam-malam , ada yang aneh ? ! intisary # 5",Animals,0
muncul juga . . burung di aviary yang bikin bulu kuduk berdiri intisary # 4,Animals,0
"terharu . . ! ! air mata tarzan spanyol jatuh di aviary "" ini terlalu indah ! """,Animals,0
"ato ternyata banyak tahu tentang burung , ngalahin kang pio ? ? ! ! intisary # 3",Animals,0
ada burung ababil di aviary dehakims ? ? ? intisary # 2,Animals,0
"ngintip burung-burung waktu sahur di aviary , eh tapi malah . . . intisary # 1",Animals,0
"yadi sembako : "" awal nonton di layar sekarang liat langsung aviary . . ! "" boleh nginep ga a . . ?",Animals,0
maudy koesnaedi datang . . ! ! photoshoot di aviary ! ! sampe nahan nangis,Animals,0
berawal dari viral ! ! 10 murai batu jadi penuhi dua lantai di batang !,Animals,0
langka ! ! di alam liar bertemu 2 gelatik jawa yang cantik . . ! !,Animals,0
peternakan burung purba terbesar di dunia . . ! ! exclusive animal . . ! !,Animals,0
ternyata di bali ada peternak murai batu ekor panjang yang sukses besar !,Animals,0
pagi-pagi kedatangan bapak raja juli . . menteri kehutanan ke aviary dehakims,Animals,0
siap2 jalak bali akan gw umbar di depan pendopo . . ! !,Animals,0
pemandangan luar biasa . . ! rumah pohon terbaru karya herry rasio di serbu puluhan burung aviary . . !,Animals,0
kejutan awal tahun dari cak herry rasio . . ! rumah pohon jauh lebih natural,Animals,0
kebelet k4win ni burung . . ! kembali ke sarang lama ternyata ada telor lagi . . !,Animals,0
"dari 1983 , bikin sangkar burung sultan ! tapi gak kenal sama sekali dengan burung !",Animals,0
"seru ! owner floki musso jelajah dehakims aviary , sampe pengen bikin sendiri !",Animals,0
pemandangan luar biasa . . detik-detik jalak bali 2.0 keluar sarang untuk pertama kali !,Animals,0
"fantastis ! anis merah dan murai batu : burung seharga mobil , sesulit ini merawatnya !",Animals,0
seru abis ! tompi keluarga di aviary dehakims . . . ! ! pengen angkut burung . . ! !,Animals,0
ribuan atau bahkan lebih ? ! lihat sendiri peternakan perkutut besar di surabaya !,Animals,0
anak jalak kebo albino mau keluar sarang malah di hadang sama jalak kebo albino dewasa . . ! !,Animals,0
moment bikin merinding . . ! bayi jalak kebo albino ini lincah banget . . !,Animals,0
masyaallah ! burung-burung sambut ustadz adi hidayat dan para ulama dunia . . ! !,Animals,0
yang ditunggu-tunggu . . ! jalak kebo albino akhirnya menetas !,Animals,0
bongsor . . ! ! deg-degan ! ring jalak bali gak muat ? ! apa yang terjadi ? !,Animals,0
alshad ahmad mau buat aviary . . . ? ?,Animals,0
"modal nekad . . ! breeder finch besar di sleman , berawal dari gendong sangkar",Animals,0
penantian panjang terbayar ! burung mahkota cantik dan langka menetas . . ! !,Animals,0
walikota solok kunjungi aviary dehakims ! release ruak-ruak ! !,Animals,0
luar biasa warga desa di tengah bukit ini menyatu dengan burung-burung . . ! !,Animals,0
"mambruk victoria doesn't give up : new eggs , new chances !",Animals,0
"victoria's embryo . . . the embryo is already made , but why is it not hatching ?",Animals,0
to mojokerto to see this aviary . . amazing,Animals,0
invite the jalak jalak to bali outside the aviary .,Animals,0
"bali starling . . when the symbol of bali , sharing a house with the residents . . ! !",Animals,0
bopak castello eps 2,Animals,0
bopak castello eps 1,Animals,0
makin banyak . . trulek topeng generasi ke-enam menetas di aviary . . ! !,Animals,0
trule,Animals,0
"reuniting the masked trulek and sulcata . . ! ! isn't it dangerous , right . . ? !",Animals,0
mambruk eggs are about to hatch soon . . ! ! mother was seeen incorrecting again . . ? !,Animals,0
jalak bali bangun sarang lagi ! ini yang terjadi !,Animals,0
baru juga di rilis kasturi raja siap k4win . . ? ?,Animals,0
wajah baru rumah pohon aviary ! ide cak herry rasio terwujud !,Animals,0
rumah pohon aviary rasa afrika . . ? ? laksanakan cak her . . ! !,Animals,0
penetasan burung jalak bali berhasil ! penantian panjang terbayar !,Animals,0
kabar baik setelah berita buruk . . jalak bali tiba-tiba sudah menetas . . ! !,Animals,0
betah banget cipung di aviary . sampe gamau pulang . . !,Animals,0
"beres keliling dehakims , para artis dan seniman sunda serbu aviary dehakims . . !",Animals,0
"pas banget . . ! dapet hibahan burung air , semoga berjodoh ya",Animals,0
baru juga menetas udah menetas lagi . . ! makin banyak ini populasinya . . .,Animals,0
terjadi persaingan . . burung endemik jalak bali mulai angkut sarang lagi . . ! !,Animals,0
""" another level aviary . . ! ! "" dehakims aviary tempat favorit tarzan amerika di dunia . . ! !",Animals,0
kagum ! bule bolang pertama kali liat aviary penuh burung seberagam ini !,Animals,0
belajar dari kejadian sebelumnya . telur mambruk kali ini kita selamatkan . . ! !,Animals,0
"gemesss bangett . .. ! ! zehan betah di aviary , pengennya nyebur ke kolam",Animals,0
sedih banget . . ! ! baru aja gw liat . . anak jalak bali ini besoknya tidak selamat . . ! !,Animals,0
poksay kuda akhirnya bertelur juga . . ! ! sampe pindah sarang karena jatuh . .,Animals,0
alhamdulillah . . telur jalak bali menetas . . ! ! siap berangkat ke bali . . ? !,Animals,0
jalak bali terpantau makin agresif . . ternyata ada telur di sarangnya . . ! !,Animals,0
"brut4l . . ! ! trimming pohon salam , bikin kaki gemeteran . . ! !",Animals,0
kabar buruk untuk mambruk victoria,Animals,0
persiapan matang breeding beo dehakims . . !,Animals,0
dapet request dari cak her . . langsung gas eks3kusi tanem pohon kimeng dan kembang sepatu . . ! !,Animals,0
jelas banget terekam . . ! ! burung mambruk victoria kawin dan bertelur di depan mata . . ! !,Animals,0
baru tau ternyata hutan kota ini dulunya tempat pembuangan sampahh . . ! !,Animals,0
telusuri lebih dalam hutan kota . . ! ! lebih banyak suara kicauan burung,Animals,0
berburu burung di hutan kota . . ! !,Animals,0
apakah sekarang lagi musim kawin burung merpati gaes kok pada bersarang semua,Animals,0
skill merpati pro player terbang di atas aviary dehakims . . ! !,Animals,0
di minggu pagi yang sejuk di aviary . . ! sampe2 gw ketiduran . .,Animals,0
masyaallah . . view sarang mambruk dari atas ini bener2 indah banget . . ! !,Animals,0
penantian lama akhirnya terjadi . . ! mambruk bersarang di dekat pantauan manusia . . !,Animals,0
pohon besar berdaun putih ada di sudut aviary . . ! !,Animals,0
pantes gacor teruss . . ! ternyata murai batu ekor panjang bersarang . . ! !,Animals,0
baru juga dirilis langsung di h4jarrrr . . ! !,Animals,0
sekian lamaaa . . ! ! burung endemik indonesia jalak bali bersarang di glodokan baru . . !,Animals,0
takjubb . . ! ! seindah ini burung liar di safana zimbabwe afrika . . ! !,Animals,0
"sekian lama akhirnya sule ke aviary lagi . . ! "" eddann banyak yang berubah a . . ! ! """,Animals,0
banyak pohon tinggi . . ! ! ini dia keindahan burung di habitat hutan mangrove . . ! !,Animals,0
kepo kepi otewe jago . . ! ! kupas tuntas cara ngajarin beo dari ahlinya . . ! !,Animals,0
relaxing aviary . . semua burung pada berkumpul,Animals,0
akhirnya . . ada solusi untuk prilaku gal4k burung beo kepo kepi . . ! !,Animals,0
melihat langsung pelepasan burung di pesisir pantai mangrove . . ! !,Animals,0
dateng ke breeder beo . . ! ! demi kawinin kepo kepi . . ! !,Animals,0
melihat lebih dekat burung aviary setelah rescape . . ! !,Animals,0
i didn't expect the animal collection to be so scary,Animals,0
"snowa can't be ruined , yeah !",Animals,0
"i'm not ready to lose you , nubi . . why did you have to go so so soon",Animals,0
gender reveal boy or girl ? let's guess ! !,Animals,0
ngerii ! ! audrey dililit smp gabisa lepas,Animals,0
shocked to see an elephant head this big in an animal,Animals,0
sanca batik's coffee is getting bigger ! !,Animals,0
how can a bear be so spoiled in bima ? ?,Animals,0
snowa can run already ? ? so happy !,Animals,0
"wow , someone is ready to get married",Animals,0
aw,Animals,0
amazing ! ! this is so good,Animals,0
"snowa vomits , doesn't want to eat . . how could this happen ? !",Animals,0
"prank anabul using snowee's photo , their reactions are funny",Animals,0
anabul see snowee's photo ! ! their reactions are different . .,Animals,0
snowa in kretek ! how are her legs now ? ?,Animals,0
sad to see snow's condition,Animals,0
anabul's reaction to pregnant mommy . . can you know the gender ? ?,Animals,0
oh my god ! how can snowa's feet be like this ? !,Animals,0
anabul mommy's reaction to pregnant part 2 ! so shocked to see her reaction,Animals,0
mother's reaction to knowing that mommy is pregnant,Animals,0
ariana is so happy to be invited to the bird park !,Animals,0
"march 6 , 2025",Animals,0
mommy ariana are so happy on their vacation to bali !,Animals,0
mashallah mommy pregnant again ? ! !,Animals,0
challenge for anabul managers : guess anabul the golden family !,Animals,0
anabul getting excited fighting ! vlog update part 2,Animals,0
update snowa dan semua hewan2 the golden family !,Animals,0
masha allah baby ariana is getting more and more cute,Animals,0
is this the biggest frog in the world ? what does it eat ?,Animals,0
get a huge python snake ! ! the longest in the world ? !,Animals,0
"challenge mas g to guess the anabul , will you succeed or not ? !",Animals,0
"challenge papah the golden , memorize anabul or not ? !",Animals,0
update on the ferroid's condition ! is it handful now or still fierce ? !,Animals,0
why are snowa's eyes like this ? ?,Animals,0
geck's tail breaked off ! so sad,Animals,0
playing hide and seek with snowa turns out like this,Animals,0
suddenly an animal entered the aviary cage ! ! what is it ?,Animals,0
unique animals of the golden family ! !,Animals,0
kotak misteri ! ! isinya bikin merinding,Animals,0
the biggest monitor ! ! like komodo dragon !,Animals,0
snowa kotor banget di oma ! ! langsung bawa pulang dan mandiin !,Animals,0
challenge tebak anabul the golden family ! !,Animals,0
tension ! prince and junior meet again !,Animals,0
snowa knp again ? ! ah there are only 2,Animals,0
gimana kabarnya fylo ? ? ada apa sama kupingnya skrng ? !,Animals,0
sometimes the geck is so crazy ! !,Animals,0
"update on fylo's wound , is his condition getting better or worse ? !",Animals,0
"fylo update . . so scary , so many maggoths are coming out ! !",Animals,0
yaampuun fylo kenapa ? !,Animals,0
how can a geck be so tame ? !,Animals,0
dapet tokek jumbo harga satu milliar ! !,Animals,0
dapet hewan dari negeri avatar ! !,Animals,0
mother cow sacrifice for her child !,Animals,0
"oh god , i have so much mercy on them",Animals,0
a bengal cat from bogor is pregnant ? !,Animals,0
almost got eaten by a jumbo sized snake ! !,Animals,0
ariana review reptil2 the golden family !,Animals,0
get a new and very unique animal ! ! what do you think it is ?,Animals,0
"update rocket , baby musang yg kita temuin !",Animals,0
is there a suitable soulmate for nike ? !,Animals,0
anabul meets baby ariana after 1 year ! ! his reaction is surprising,Animals,0
ke semarang demi hewan ini ? !,Animals,0
wah dapet hewan langka ! !,Animals,0
kehebohan di pagi hari bersama the golden family ! !,Animals,0
what animal is this ? ! so scary,Animals,0
suddenly found an animal in the chicken coop ! ! what animal is it ? !,Animals,0
this bengal is so poor ! hopefully it meets its owner soon,Animals,0
anaconda snake in hands cuffs can't be removed ! !,Animals,0
bengal di buang atau kabur ? ?,Animals,0
many dream animals in the house,Animals,0
prank anabul malah di prank balik,Animals,0
meet greet snow in bandung ! so much fun !,Animals,0
snowa preparation to meet golden fams bandung !,Animals,0
the story of snowa the rumous child,Animals,0
found a strange animal ! what is this ? ?,Animals,0
there are still alive dinosaurs ! !,Animals,0
snowa is so rough ! stealing toys !,Animals,0
adding a new animal ! ! what is it ? ?,Animals,0
